,time,location,pressure,temperature_time,temperature,conductivity_time,conductivity,oxygen_time,oxygen,salinity_psu,oxygen_mlL,depth
10,2023-10-09 13:20:25,POINT(10.96103 54.008705),1148.986816,2023-10-09 13:20:25,15.3881655,2023-10-09 13:20:25,20.9455853,2023-10-09 13:20:25,161.0,15.491938489655414,4.220962593349041,-1.3598681600000009
11,2023-10-09 13:20:26,POINT(10.961027 54.008704),1147.460938,2023-10-09 13:20:26,15.3866062,2023-10-09 13:20:26,20.9478264,2023-10-09 13:20:26,160.0,15.494622645068658,4.195646954305578,-1.3446093799999994
12,2023-10-09 13:20:27,POINT(10.961024 54.008703),1158.14209,2023-10-09 13:20:27,15.3892298,2023-10-09 13:20:27,20.9470787,2023-10-09 13:20:27,160.0,15.491113927369318,4.189609911769888,-1.4514209000000005
13,2023-10-09 13:20:29,POINT(10.961019 54.008702),1150.512695,2023-10-09 13:20:29,15.3862534,2023-10-09 13:20:29,20.9478264,2023-10-09 13:20:29,160.0,15.494218469188827,4.193993869723376,-1.375126949999999
14,2023-10-09 13:20:30,POINT(10.961017 54.008701),1130.67627,2023-10-09 13:20:30,15.3860388,2023-10-09 13:20:30,20.9463329,2023-10-09 13:20:30,160.0,15.496609664722865,4.204957502468617,-1.1767626999999994
15,2023-10-09 13:20:32,POINT(10.961014 54.0087),1109.313965,2023-10-09 13:20:32,15.3929844,2023-10-09 13:20:32,20.9508133,2023-10-09 13:20:32,160.0,15.5013395915281,4.216164080862311,-0.9631396500000006
16,2023-10-09 13:20:33,POINT(10.961014 54.0087),1029.968262,2023-10-09 13:20:33,15.3864641,2023-10-09 13:20:33,20.9500656,2023-10-09 13:20:33,160.0,15.51740774685318,4.26071373157471,-0.16968262000000095
17,2023-10-09 13:20:34,POINT(10.961012 54.008699),1031.494141,2023-10-09 13:20:34,15.385828,2023-10-09 13:20:34,20.9463329,2023-10-09 13:20:34,159.0,15.514360041213637,4.23336106375944,-0.184941409999999
18,2023-10-09 13:20:36,POINT(10.961009 54.008695),1051.330566,2023-10-09 13:20:36,15.3841267,2023-10-09 13:20:36,20.9463329,2023-10-09 13:20:36,160.0,15.511472872544656,4.249047131238202,-0.3833056600000009
19,2023-10-09 13:20:37,POINT(10.961008 54.008694),1069.641113,2023-10-09 13:20:37,15.3844109,2023-10-09 13:20:37,20.9463329,2023-10-09 13:20:37,160.0,15.508094806864358,4.238843049841997,-0.5664111299999991
20,2023-10-09 13:20:39,POINT(10.960996 54.008692),1104.736328,2023-10-09 13:20:39,15.3873148,2023-10-09 13:20:39,20.9485722,2023-10-09 13:20:39,160.0,15.502533492604512,4.219140345186901,-0.9173632799999996
21,2023-10-09 13:20:40,POINT(10.960992 54.008692),1135.253906,2023-10-09 13:20:40,15.3917084,2023-10-09 13:20:40,20.9403572,2023-10-09 13:20:40,160.0,15.488776725886078,4.202162360492213,-1.2225390599999992
22,2023-10-09 13:20:43,POINT(10.96099 54.008693),1210.021973,2023-10-09 13:20:43,15.4156542,2023-10-09 13:20:43,20.9776974,2023-10-09 13:20:43,160.0,15.496485363233674,4.158759397024194,-1.9702197299999988
23,2023-10-09 13:20:44,POINT(10.960989 54.008692),1245.117188,2023-10-09 13:20:44,15.4407978,2023-10-09 13:20:44,20.9986076,2023-10-09 13:20:44,160.0,15.49748644119213,4.137518360523781,-2.3211718799999996
24,2023-10-09 13:20:47,POINT(10.96099 54.008691),1315.307617,2023-10-09 13:20:47,15.4684849,2023-10-09 13:20:47,21.0254936,2023-10-09 13:20:47,160.0,15.496202140346128,4.097209314917843,-3.0230761699999995
25,2023-10-09 13:20:48,POINT(10.960991 54.008691),1353.45459,2023-10-09 13:20:48,15.4835644,2023-10-09 13:20:48,21.0240002,2023-10-09 13:20:48,160.0,15.4825528650592,4.075791327712215,-3.4045459000000005
26,2023-10-09 13:20:51,POINT(10.960994 54.008692),1412.963867,2023-10-09 13:20:51,15.5578756,2023-10-09 13:20:51,21.1180954,2023-10-09 13:20:51,160.0,15.519317292133913,4.03730181829772,-3.9996386699999995
27,2023-10-09 13:20:53,POINT(10.960994 54.008692),1446.533203,2023-10-09 13:20:53,15.5919008,2023-10-09 13:20:53,21.1517029,2023-10-09 13:20:53,160.0,15.527413991224728,4.016669190771061,-4.33533203
28,2023-10-09 13:20:54,POINT(10.960995 54.008692),1475.524902,2023-10-09 13:20:54,15.6791515,2023-10-09 13:20:54,21.2517719,2023-10-09 13:20:54,159.0,15.569076027297415,3.9687880568981684,-4.625249020000001
29,2023-10-09 13:20:55,POINT(10.960995 54.008692),1506.04248,2023-10-09 13:20:55,15.7025433,2023-10-09 13:20:55,21.2853794,2023-10-09 13:20:55,159.0,15.581732476147353,3.950792206982797,-4.930424800000001
30,2023-10-09 13:20:57,POINT(10.960995 54.008692),1530.456543,2023-10-09 13:20:57,15.7253676,2023-10-09 13:20:57,21.3010616,2023-10-09 13:20:57,159.0,15.581306208657221,3.9364075187323424,-5.17456543
31,2023-10-09 13:20:58,POINT(10.960995 54.008693),1560.974121,2023-10-09 13:20:58,15.7360354,2023-10-09 13:20:58,21.3204784,2023-10-09 13:20:58,159.0,15.587506065829794,3.9196526120796946,-5.479741209999999
32,2023-10-09 13:20:59,POINT(10.960995 54.008693),1594.543457,2023-10-09 13:20:59,15.7936716,2023-10-09 13:20:59,21.3772354,2023-10-09 13:20:59,159.0,15.604943662298442,3.8977098087361357,-5.81543457
33,2023-10-09 13:21:02,POINT(10.960995 54.008693),1655.578613,2023-10-09 13:21:02,15.8305969,2023-10-09 13:21:02,21.4780521,2023-10-09 13:21:02,157.0,15.660777927497481,3.8138828490233387,-6.425786129999999
34,2023-10-09 13:21:04,POINT(10.960995 54.008692),1693.725586,2023-10-09 13:21:04,15.9156313,2023-10-09 13:21:04,21.6535492,2023-10-09 13:21:04,156.0,15.761279439770336,3.7623021504042145,-6.807255860000001
35,2023-10-09 13:21:05,POINT(10.960995 54.008692),1722.717285,2023-10-09 13:21:05,16.0412808,2023-10-09 13:21:05,21.9082069,2023-10-09 13:21:05,154.0,15.910061652887146,3.6879426828104425,-7.09717285
36,2023-10-09 13:21:06,POINT(10.960995 54.008692),1745.605469,2023-10-09 13:21:06,15.9895411,2023-10-09 13:21:06,22.1270199,2023-10-09 13:21:06,151.0,16.100550802744944,3.60446722392562,-7.326054690000001
37,2023-10-09 13:21:08,POINT(10.960995 54.008692),1794.433594,2023-10-09 13:21:08,15.9197245,2023-10-09 13:21:08,22.8297539,2023-10-09 13:21:08,149.0,16.68124037834723,3.525950604416023,-7.814335940000001
38,2023-10-09 13:21:09,POINT(10.960995 54.008692),1814.27002,2023-10-09 13:21:09,15.7228241,2023-10-09 13:21:09,22.8805351,2023-10-09 13:21:09,151.0,16.799546172319175,3.574367870057892,-8.0127002
39,2023-10-09 13:21:12,POINT(10.960995 54.008692),1876.831055,2023-10-09 13:21:12,15.6956186,2023-10-09 13:21:12,23.8476391,2023-10-09 13:21:12,146.0,17.579623151798593,3.4130074454364276,-8.638310550000002
40,2023-10-09 13:21:13,POINT(10.960995 54.008692),1914.978027,2023-10-09 13:21:13,15.8033428,2023-10-09 13:21:13,24.3517284,2023-10-09 13:21:13,142.0,17.932877457629356,3.2891665914646904,-9.019780270000002
41,2023-10-09 13:21:16,POINT(10.960995 54.008692),2011.108398,2023-10-09 13:21:16,15.9116106,2023-10-09 13:21:16,24.8453617,2023-10-09 13:21:16,130.0,18.26525212093053,2.961342431674709,-9.981083980000001
42,2023-10-09 13:21:18,POINT(10.960995 54.008692),2032.470703,2023-10-09 13:21:18,15.9073763,2023-10-09 13:21:18,24.8588028,2023-10-09 13:21:18,129.0,18.273939388517114,2.930365972116294,-10.19470703
43,2023-10-09 13:21:19,POINT(10.960995 54.008692),2064.51416,2023-10-09 13:21:19,15.8963013,2023-10-09 13:21:19,25.0238457,2023-10-09 13:21:19,126.0,18.40611300528909,2.848424120145868,-10.515141600000002
44,2023-10-09 13:21:22,POINT(10.960995 54.008692),2142.333984,2023-10-09 13:21:22,15.8753424,2023-10-09 13:21:22,25.1358643,2023-10-09 13:21:22,119.0,18.49127261760837,2.6623383271110033,-11.293339839999998
45,2023-10-09 13:21:23,POINT(10.960995 54.008692),2191.162109,2023-10-09 13:21:23,15.8644056,2023-10-09 13:21:23,24.8864327,2023-10-09 13:21:23,118.0,18.285505802330345,2.626835857935549,-11.781621089999998
46,2023-10-09 13:21:25,POINT(10.960995 54.008692),2227.783203,2023-10-09 13:21:25,15.8706865,2023-10-09 13:21:25,25.371851,2023-10-09 13:21:25,117.0,18.667863559690804,2.585682434747876,-12.14783203
47,2023-10-09 13:21:26,POINT(10.960995 54.008692),2256.774902,2023-10-09 13:21:26,15.8657446,2023-10-09 13:21:26,25.3860416,2023-10-09 13:21:26,118.0,18.67606472162449,2.5979309014576377,-12.437749020000002
48,2023-10-09 13:21:27,POINT(10.960995 54.008692),2304.077148,2023-10-09 13:21:27,15.8212061,2023-10-09 13:21:27,25.3666248,2023-10-09 13:21:27,121.0,18.671729905758305,2.6496221018728248,-12.91077148
49,2023-10-09 13:21:29,POINT(10.960995 54.008692),2339.172363,2023-10-09 13:21:29,15.8011551,2023-10-09 13:21:29,25.3591557,2023-10-09 13:21:29,121.0,18.668192861590864,2.638399350397167,-13.26172363
50,2023-10-09 13:21:30,POINT(10.960995 54.008692),2380.371094,2023-10-09 13:21:30,15.7971306,2023-10-09 13:21:30,25.3673725,2023-10-09 13:21:30,121.0,18.668876139013065,2.6242758260309658,-13.673710940000001
51,2023-10-09 13:21:31,POINT(10.960995 54.008692),2409.362793,2023-10-09 13:21:31,15.8064508,2023-10-09 13:21:31,25.4099388,2023-10-09 13:21:31,120.0,18.693560127842133,2.591820760923028,-13.963627929999998
52,2023-10-09 13:21:33,POINT(10.960995 54.008692),2459.716797,2023-10-09 13:21:33,15.9133043,2023-10-09 13:21:33,25.5973835,2023-10-09 13:21:33,114.0,18.786501338223978,2.439813709101453,-14.46716797
53,2023-10-09 13:21:34,POINT(10.960995 54.008692),2494.812012,2023-10-09 13:21:34,15.9166193,2023-10-09 13:21:34,25.6810265,2023-10-09 13:21:34,112.0,18.84585806873789,2.3849325139640656,-14.818120119999998
54,2023-10-09 13:21:36,POINT(10.960995 54.008692),2525.32959,2023-10-09 13:21:36,15.9061098,2023-10-09 13:21:36,25.9536057,2023-10-09 13:21:36,107.0,19.065052821268477,2.2667050432574127,-15.123295899999999
55,2023-10-09 13:21:37,POINT(10.961021 54.008694),2578.735352,2023-10-09 13:21:37,15.880352,2023-10-09 13:21:37,26.0962467,2023-10-09 13:21:37,102.0,19.18222928046108,2.145076783673284,-15.657353520000001
56,2023-10-09 13:21:38,POINT(10.961047 54.008691),2619.934082,2023-10-09 13:21:38,15.8639822,2023-10-09 13:21:38,26.1888485,2023-10-09 13:21:38,100.0,19.25697012193379,2.0912796438732446,-16.06934082
57,2023-10-09 13:21:41,POINT(10.961098 54.0087),2720.64209,2023-10-09 13:21:41,15.7813845,2023-10-09 13:21:41,26.4681511,2023-10-09 13:21:41,96.0,19.503090525732276,1.981092888843418,-17.0764209
58,2023-10-09 13:21:44,POINT(10.961141 54.008717),2813.720703,2023-10-09 13:21:44,15.6719437,2023-10-09 13:21:44,26.8452835,2023-10-09 13:21:44,100.0,19.844255323246536,2.038198235491998,-18.00720703
59,2023-10-09 13:21:45,POINT(10.961151 54.008719),2853.393555,2023-10-09 13:21:45,15.6539164,2023-10-09 13:21:45,26.8893433,2023-10-09 13:21:45,97.0,19.881200935619493,1.9669166312212691,-18.40393555
60,2023-10-09 13:21:47,POINT(10.961177 54.008729),2885.437012,2023-10-09 13:21:47,15.6450787,2023-10-09 13:21:47,26.952076,2023-10-09 13:21:47,90.0,19.93039314048375,1.8170112866006112,-18.72437012
61,2023-10-09 13:21:48,POINT(10.961189 54.008738),2928.161621,2023-10-09 13:21:48,15.5902748,2023-10-09 13:21:48,27.0820179,2023-10-09 13:21:48,80.0,20.05483827125127,1.6063909178422913,-19.15161621
62,2023-10-09 13:21:50,POINT(10.96121 54.008738),2987.670898,2023-10-09 13:21:50,15.4999867,2023-10-09 13:21:50,27.219429,2023-10-09 13:21:50,68.0,20.19997307724506,1.3557326331578163,-19.746708979999998
63,2023-10-09 13:21:51,POINT(10.96121 54.008734),3065.490723,2023-10-09 13:21:51,15.218709,2023-10-09 13:21:51,27.6510773,2023-10-09 13:21:51,45.0,20.68017373716148,0.8898694988834158,-20.52490723
64,2023-10-09 13:21:52,POINT(10.961204 54.008726),3109.741211,2023-10-09 13:21:52,14.8564119,2023-10-09 13:21:52,27.7735519,2023-10-09 13:21:52,34.0,20.958611957834073,0.6716538724669336,-20.96741211
65,2023-10-09 13:21:54,POINT(10.961207 54.008713),3126.525879,2023-10-09 13:21:54,14.7195187,2023-10-09 13:21:54,27.8064117,2023-10-09 13:21:54,28.0,21.053705495057294,0.5529453529470281,-21.135258789999998
66,2023-10-09 13:21:55,POINT(10.96121 54.008709),3118.896484,2023-10-09 13:21:55,14.720871,2023-10-09 13:21:55,27.805666,2023-10-09 13:21:55,25.0,21.053939297757946,0.4941875161461645,-21.058964839999998
67,2023-10-09 13:21:57,POINT(10.961234 54.008704),3105.163574,2023-10-09 13:21:57,14.7384043,2023-10-09 13:21:57,27.7967033,2023-10-09 13:21:57,23.0,21.0401302332169,0.4553740958715089,-20.921635740000003
68,2023-10-09 13:21:58,POINT(10.961255 54.008703),3054.80957,2023-10-09 13:21:58,14.8863764,2023-10-09 13:21:58,27.692152,2023-10-09 13:21:58,30.0,20.886553112064995,0.5969019600834744,-20.4180957
69,2023-10-09 13:21:59,POINT(10.961277 54.008702),2987.670898,2023-10-09 13:21:59,15.3924866,2023-10-09 13:21:59,27.3643074,2023-10-09 13:21:59,51.0,20.372109003599647,1.0176894366254523,-19.746708979999998
70,2023-10-09 13:22:01,POINT(10.96131 54.008702),2920.532227,2023-10-09 13:22:01,15.5025349,2023-10-09 13:22:01,27.157444,2023-10-09 13:22:01,64.0,20.16114172185438,1.2875972819464,-19.07532227
71,2023-10-09 13:22:02,POINT(10.961324 54.008705),2853.393555,2023-10-09 13:22:02,15.6261301,2023-10-09 13:22:02,26.962532,2023-10-09 13:22:02,81.0,19.954376303282718,1.6425608008326293,-18.40393555
72,2023-10-09 13:22:04,POINT(10.961343 54.008712),2783.203125,2023-10-09 13:22:04,15.6530685,2023-10-09 13:22:04,26.8699284,2023-10-09 13:22:04,93.0,19.87943175338702,1.9034126611393223,-17.70203125
73,2023-10-09 13:22:05,POINT(10.961352 54.008717),2725.219727,2023-10-09 13:22:05,15.7238827,2023-10-09 13:22:05,26.6615715,2023-10-09 13:22:05,95.0,19.6868267133028,1.959098158396783,-17.12219727
74,2023-10-09 13:22:09,POINT(10.961369 54.008686),2558.898926,2023-10-09 13:22:09,15.8714619,2023-10-09 13:22:09,26.1179047,2023-10-09 13:22:09,99.0,19.20770194501936,2.087451427919178,-15.45898926
75,2023-10-09 13:22:12,POINT(10.961391 54.008682),2449.035645,2023-10-09 13:22:12,15.9183817,2023-10-09 13:22:12,25.6533947,2023-10-09 13:22:12,108.0,18.831387410068473,2.3138148929156044,-14.36035645
76,2023-10-09 13:22:15,POINT(10.961426 54.008704),2339.172363,2023-10-09 13:22:15,15.796566,2023-10-09 13:22:15,25.3703594,2023-10-09 13:22:15,118.0,18.679358745377083,2.5730236803319784,-13.26172363
77,2023-10-09 13:22:17,POINT(10.961481 54.008723),2249.145508,2023-10-09 13:22:17,15.8412542,2023-10-09 13:22:17,25.3823071,2023-10-09 13:22:17,116.0,18.685711769089,2.5574590799223755,-12.36145508
78,2023-10-09 13:22:22,POINT(10.961618 54.008727),2124.023438,2023-10-09 13:22:22,15.8793678,2023-10-09 13:22:22,25.1470661,2023-10-09 13:22:22,116.0,18.50199497976923,2.6011355663428786,-11.110234380000001
79,2023-10-09 13:22:23,POINT(10.961628 54.008719),2078.24707,2023-10-09 13:22:23,15.8894568,2023-10-09 13:22:23,25.1022587,2023-10-09 13:22:23,119.0,18.46995232355813,2.6845990636493906,-10.652470699999999
80,2023-10-09 13:22:24,POINT(10.96163 54.008715),2041.625977,2023-10-09 13:22:24,15.8965111,2023-10-09 13:22:24,24.9372177,2023-10-09 13:22:24,122.0,18.34040062046388,2.7674365837274815,-10.28625977
81,2023-10-09 13:22:26,POINT(10.961635 54.008717),2008.056641,2023-10-09 13:22:26,15.9102716,2023-10-09 13:22:26,24.8729916,2023-10-09 13:22:26,123.0,18.288742511836308,2.8026805441315505,-9.950566409999999
82,2023-10-09 13:22:28,POINT(10.961611 54.008727),1924.133301,2023-10-09 13:22:28,15.8413954,2023-10-09 13:22:28,24.4376087,2023-10-09 13:22:28,134.0,17.983732286982992,3.09698283203693,-9.111333010000001
83,2023-10-09 13:22:30,POINT(10.961609 54.008734),1882.93457,2023-10-09 13:22:30,15.7988262,2023-10-09 13:22:30,24.0739193,2023-10-09 13:22:30,141.0,17.716467368268663,3.284453310554578,-8.699345699999999
84,2023-10-09 13:22:31,POINT(10.961611 54.008735),1858.520508,2023-10-09 13:22:31,15.7064285,2023-10-09 13:22:31,23.6661663,2023-10-09 13:22:31,145.0,17.431702332260716,3.400226797406815,-8.45520508
85,2023-10-09 13:22:34,POINT(10.961598 54.008749),1794.433594,2023-10-09 13:22:34,15.7071362,2023-10-09 13:22:34,22.9231033,2023-10-09 13:22:34,149.0,16.843882519662728,3.5363430716716864,-7.814335940000001
86,2023-10-09 13:22:35,POINT(10.96161 54.008749),1750.183105,2023-10-09 13:22:35,15.9095659,2023-10-09 13:22:35,22.5467186,2023-10-09 13:22:35,147.0,16.46674008160635,3.504225694718012,-7.371831050000001
87,2023-10-09 13:22:37,POINT(10.961632 54.008739),1712.036133,2023-10-09 13:22:37,16.0052624,2023-10-09 13:22:37,21.9679508,2023-10-09 13:22:37,151.0,15.973493577600374,3.62220963524348,-6.990361330000001
88,2023-10-09 13:22:38,POINT(10.961645 54.008729),1669.311523,2023-10-09 13:22:38,15.892066,2023-10-09 13:22:38,21.5527306,2023-10-09 13:22:38,154.0,15.694247632942451,3.7292039501793703,-6.563115230000001
89,2023-10-09 13:22:40,POINT(10.961662 54.008718),1638.793945,2023-10-09 13:22:40,15.8305969,2023-10-09 13:22:40,21.4429531,2023-10-09 13:22:40,156.0,15.63563765510315,3.7985751382410897,-6.2579394499999985
90,2023-10-09 13:22:41,POINT(10.961659 54.008708),1600.646973,2023-10-09 13:22:41,15.7920446,2023-10-09 13:22:41,21.3697662,2023-10-09 13:22:41,156.0,15.598567026063499,3.821354166170776,-5.876469729999999
91,2023-10-09 13:22:42,POINT(10.961657 54.008703),1571.655273,2023-10-09 13:22:42,15.7385798,2023-10-09 13:22:42,21.3197308,2023-10-09 13:22:42,157.0,15.584104646051614,3.864792808096946,-5.586552730000001
92,2023-10-09 13:22:44,POINT(10.961653 54.008702),1538.085938,2023-10-09 13:22:44,15.7284746,2023-10-09 13:22:44,21.3085289,2023-10-09 13:22:44,157.0,15.584776307330111,3.8826726425800033,-5.25085938
93,2023-10-09 13:22:45,POINT(10.961652 54.008702),1512.145996,2023-10-09 13:22:45,15.7204905,2023-10-09 13:22:45,21.2988205,2023-10-09 13:22:45,157.0,15.584530517209673,3.896577473029534,-4.991459959999999
94,2023-10-09 13:22:47,POINT(10.961661 54.008704),1480.102539,2023-10-09 13:22:47,15.6807756,2023-10-09 13:22:47,21.2450523,2023-10-09 13:22:47,158.0,15.562280743990012,3.9414881221265397,-4.67102539
95,2023-10-09 13:22:48,POINT(10.961674 54.00871),1457.214355,2023-10-09 13:22:48,15.6675596,2023-10-09 13:22:48,21.2204075,2023-10-09 13:22:48,158.0,15.551562705132003,3.95465574367397,-4.442143550000001
96,2023-10-09 13:22:49,POINT(10.961683 54.00872),1426.696777,2023-10-09 13:22:49,15.6085215,2023-10-09 13:22:49,21.1681309,2023-10-09 13:22:49,158.0,15.537627464259048,3.9753715685808437,-4.136967770000001
97,2023-10-09 13:22:51,POINT(10.961699 54.008734),1393.127441,2023-10-09 13:22:51,15.5822125,2023-10-09 13:22:51,21.1315384,2023-10-09 13:22:51,159.0,15.524183996582224,4.020627607934746,-3.801274410000001
98,2023-10-09 13:22:55,POINT(10.961742 54.00874),1310.72998,2023-10-09 13:22:55,15.4964495,2023-10-09 13:22:55,21.0478954,2023-10-09 13:22:55,159.0,15.504271032977728,4.071707334307304,-2.977299800000001
99,2023-10-09 13:22:56,POINT(10.961795 54.008724),1287.841797,2023-10-09 13:22:56,15.4701119,2023-10-09 13:22:56,21.0225048,2023-10-09 13:22:56,159.0,15.497965201368897,4.086232004643041,-2.74841797
100,2023-10-09 13:22:58,POINT(10.961814 54.008716),1257.324219,2023-10-09 13:22:58,15.4531202,2023-10-09 13:22:58,21.0105572,2023-10-09 13:22:58,159.0,15.50022928575387,4.104004560553748,-2.4432421900000008
101,2023-10-09 13:22:59,POINT(10.961822 54.008706),1228.33252,2023-10-09 13:22:59,15.4333601,2023-10-09 13:22:59,20.9844189,2023-10-09 13:22:59,160.0,15.491856973390172,4.1474324528126365,-2.1533251999999994
102,2023-10-09 13:23:00,POINT(10.961824 54.008694),1187.133789,2023-10-09 13:23:00,15.4055224,2023-10-09 13:23:00,20.9642544,2023-10-09 13:23:00,159.0,15.493576607863327,4.146157221640088,-1.7413378899999998
103,2023-10-09 13:23:02,POINT(10.961832 54.008661),1138.305664,2023-10-09 13:23:02,15.4021215,2023-10-09 13:23:02,20.9620152,2023-10-09 13:23:02,159.0,15.501717453188357,4.173056652432077,-1.2530566399999998
104,2023-10-09 13:23:03,POINT(10.961842 54.008643),1104.736328,2023-10-09 13:23:03,15.3836327,2023-10-09 13:23:03,20.9485722,2023-10-09 13:23:03,159.0,15.50395767363263,4.193028496141582,-0.9173632799999996
105,2023-10-09 13:23:05,POINT(10.961867 54.008624),1055.908203,2023-10-09 13:23:05,15.3813648,2023-10-09 13:23:05,20.9448376,2023-10-09 13:23:05,160.0,15.510514791672225,4.2467264120398465,-0.42908202999999956
106,2023-10-09 13:23:06,POINT(10.961883 54.008624),1022.338867,2023-10-09 13:23:06,15.3810082,2023-10-09 13:23:06,20.9448376,2023-10-09 13:23:06,160.0,15.5166559382746,4.265475668730968,-0.0933886700000005
107,2023-10-09 13:23:09,POINT(10.961917 54.008644),1000.976563,2023-10-09 13:23:09,15.3698854,2023-10-09 13:23:09,12.090065,2023-10-09 13:23:09,159.0,8.544888347937764,4.437109974461762,0.12023436999999944
