,time,location,pressure,temperature_time,temperature,conductivity_time,conductivity,oxygen_time,oxygen,salinity_psu,oxygen_mlL,depth
0,2023-10-09 13:59:46,POINT(10.910211 53.97201),1123.046875,2023-10-09 13:59:46,15.2114735,2023-10-09 13:59:46,21.021759,2023-10-09 13:59:46,160.0,15.626951500072156,4.219877144146,-1.10046875
1,2023-10-09 13:59:47,POINT(10.910212 53.972009),1124.572754,2023-10-09 13:59:47,15.189189,2023-10-09 13:59:47,21.0075703,2023-10-09 13:59:47,160.0,15.623857463899238,4.220904655111559,-1.1157275400000004
2,2023-10-09 13:59:49,POINT(10.910214 53.972008),1127.624512,2023-10-09 13:59:49,15.1497231,2023-10-09 13:59:49,20.9605217,2023-10-09 13:59:49,160.0,15.60047317414497,4.222995690826333,-1.146245120000001
3,2023-10-09 13:59:50,POINT(10.910214 53.972008),1119.995117,2023-10-09 13:59:50,15.14674,2023-10-09 13:59:50,20.9664955,2023-10-09 13:59:50,160.0,15.607869688893377,4.227308525444115,-1.0699511699999993
4,2023-10-09 13:59:52,POINT(10.910213 53.972009),1119.995117,2023-10-09 13:59:52,15.1463833,2023-10-09 13:59:52,20.9657497,2023-10-09 13:59:52,160.0,15.607402325456736,4.227349529400419,-1.0699511699999993
5,2023-10-09 13:59:53,POINT(10.910213 53.972009),1119.995117,2023-10-09 13:59:53,15.1463833,2023-10-09 13:59:53,20.9642544,2023-10-09 13:59:53,160.0,15.60618581110744,4.227381087883315,-1.0699511699999993
6,2023-10-09 13:59:55,POINT(10.910211 53.972011),1121.520996,2023-10-09 13:59:55,15.1312599,2023-10-09 13:59:55,20.9440918,2023-10-09 13:59:55,160.0,15.595413857966209,4.228032142566413,-1.0852099599999996
7,2023-10-09 13:59:56,POINT(10.91021 53.972012),1123.046875,2023-10-09 13:59:56,15.1478767,2023-10-09 13:59:56,20.959774,2023-10-09 13:59:56,160.0,15.601408781783945,4.225678244719811,-1.10046875
8,2023-10-09 13:59:58,POINT(10.910209 53.972013),1118.469238,2023-10-09 13:59:58,15.1396418,2023-10-09 13:59:58,20.9523068,2023-10-09 13:59:58,160.0,15.599373374994485,4.2289571103919075,-1.054692379999999
9,2023-10-09 13:59:59,POINT(10.91021 53.972012),1124.572754,2023-10-09 13:59:59,15.160656,2023-10-09 13:59:59,20.9836712,2023-10-09 13:59:59,160.0,15.615578987121875,4.223424688986804,-1.1157275400000004
10,2023-10-09 14:00:01,POINT(10.91021 53.972012),1101.68457,2023-10-09 14:00:01,15.1562538,2023-10-09 14:00:01,20.9821777,2023-10-09 14:00:01,160.0,15.620205583483965,4.236464964009087,-0.886845699999999
11,2023-10-09 14:00:02,POINT(10.91021 53.972012),1087.95166,2023-10-09 14:00:02,15.156395,2023-10-09 14:00:02,20.98666,2023-10-09 14:00:02,160.0,15.626273955066239,4.243996600121251,-0.7495165999999994
