,time,location,pressure,temperature_time,temperature,conductivity_time,conductivity,oxygen_time,oxygen,salinity_psu,oxygen_mlL,depth
0,2023-10-25 10:28:18,POINT(11.76186 54.193851),1213.07373,2023-10-25 10:28:18,12.3892775,2023-10-25 10:28:18,17.2511807,2023-10-25 10:28:18,166.0,13.5228887351749,4.634087103465853,-2.000737300000001
1,2023-10-25 10:28:19,POINT(11.761881 54.193829),1228.33252,2023-10-25 10:28:19,12.3984041,2023-10-25 10:28:19,17.2541676,2023-10-25 10:28:19,162.0,13.519646471480632,4.51246976762308,-2.1533251999999994
2,2023-10-25 10:28:21,POINT(11.761892 54.193815),1210.021973,2023-10-25 10:28:21,12.3963594,2023-10-25 10:28:21,17.250433,2023-10-25 10:28:21,163.0,13.52026687088757,4.551610963382683,-1.9702197299999988
3,2023-10-25 10:28:22,POINT(11.761844 54.193805),1226.806641,2023-10-25 10:28:22,12.3992062,2023-10-25 10:28:22,17.242218,2023-10-25 10:28:22,163.0,13.509426453794662,4.5414665490479305,-2.138066409999999
4,2023-10-25 10:28:23,POINT(11.761808 54.193789),1223.754883,2023-10-25 10:28:23,12.390666,2023-10-25 10:28:23,17.2437115,2023-10-25 10:28:23,163.0,13.51422463480148,4.543971503389522,-2.1075488300000007
5,2023-10-25 10:28:25,POINT(11.761729 54.193758),1214.599609,2023-10-25 10:28:25,12.3810997,2023-10-25 10:28:25,17.2362442,2023-10-25 10:28:25,163.0,13.51276754999178,4.55045882837592,-2.015996090000001
6,2023-10-25 10:28:26,POINT(11.761706 54.193735),1223.754883,2023-10-25 10:28:26,12.3999367,2023-10-25 10:28:26,17.2474461,2023-10-25 10:28:26,163.0,13.514142713002506,4.543115536519766,-2.1075488300000007
7,2023-10-25 10:28:27,POINT(11.761687 54.193715),1225.280762,2023-10-25 10:28:27,12.3832903,2023-10-25 10:28:27,17.2407246,2023-10-25 10:28:27,163.0,13.514019252142567,4.543734540949467,-2.122807620000001
8,2023-10-25 10:28:29,POINT(11.761657 54.193687),1219.177246,2023-10-25 10:28:29,12.3834372,2023-10-25 10:28:29,17.2310162,2023-10-25 10:28:29,163.0,13.506710118508707,4.547634184420877,-2.06177246
9,2023-10-25 10:28:30,POINT(11.761653 54.19368),1219.177246,2023-10-25 10:28:30,12.3828526,2023-10-25 10:28:30,17.2272816,2023-10-25 10:28:30,163.0,13.503728924390165,4.547773414916784,-2.06177246
10,2023-10-25 10:28:32,POINT(11.761632 54.193674),1216.125488,2023-10-25 10:28:32,12.3796387,2023-10-25 10:28:32,17.2272816,2023-10-25 10:28:32,163.0,13.505375507074412,4.54987819282847,-2.031254879999999
11,2023-10-25 10:28:33,POINT(11.761618 54.193679),1225.280762,2023-10-25 10:28:33,12.3805857,2023-10-25 10:28:33,17.2265358,2023-10-25 10:28:33,163.0,13.502863555482323,4.5443029848977385,-2.122807620000001
12,2023-10-25 10:28:34,POINT(11.76157 54.193676),1220.703125,2023-10-25 10:28:34,12.3825598,2023-10-25 10:28:34,17.2265358,2023-10-25 10:28:34,163.0,13.502938673366055,4.54689654226744,-2.07703125
13,2023-10-25 10:28:36,POINT(11.761485 54.193677),1216.125488,2023-10-25 10:28:36,12.3819008,2023-10-25 10:28:36,17.2272816,2023-10-25 10:28:36,163.0,13.504578317336486,4.549691118446862,-2.031254879999999
14,2023-10-25 10:28:37,POINT(11.761446 54.193675),1229.858398,2023-10-25 10:28:37,12.3820467,2023-10-25 10:28:37,17.2265358,2023-10-25 10:28:37,163.0,13.501578533858686,4.5414273851942895,-2.1685839800000006
15,2023-10-25 10:28:39,POINT(11.761385 54.193693),1214.599609,2023-10-25 10:28:39,12.3808785,2023-10-25 10:28:39,17.2265358,2023-10-25 10:28:39,163.0,13.504559105156888,4.550713642813211,-2.015996090000001
16,2023-10-25 10:28:40,POINT(11.761356 54.193705),1226.806641,2023-10-25 10:28:40,12.382122,2023-10-25 10:28:40,17.2265358,2023-10-25 10:28:40,163.0,13.50206550756776,4.543257615398409,-2.138066409999999
17,2023-10-25 10:28:41,POINT(11.761349 54.193702),1219.177246,2023-10-25 10:28:41,12.3817549,2023-10-25 10:28:41,17.2272816,2023-10-25 10:28:41,163.0,13.504115711724182,4.547864146363066,-2.06177246
18,2023-10-25 10:28:43,POINT(11.761337 54.19369),1225.280762,2023-10-25 10:28:43,12.382122,2023-10-25 10:28:43,17.2272816,2023-10-25 10:28:43,163.0,13.502958756611989,4.544157974458898,-2.122807620000001
19,2023-10-25 10:28:44,POINT(11.761329 54.19368),1223.754883,2023-10-25 10:28:44,12.3819761,2023-10-25 10:28:44,17.2295227,2023-10-25 10:28:44,163.0,13.505179567670657,4.5450341823443186,-2.1075488300000007
20,2023-10-25 10:28:46,POINT(11.76132 54.193671),1226.806641,2023-10-25 10:28:46,12.3829985,2023-10-25 10:28:46,17.2265358,2023-10-25 10:28:46,163.0,13.50175673969713,4.543185252712725,-2.138066409999999
21,2023-10-25 10:28:47,POINT(11.761309 54.193684),1194.763184,2023-10-25 10:28:47,12.3827066,2023-10-25 10:28:47,17.2272816,2023-10-25 10:28:47,163.0,13.507896239611679,4.562518210720266,-1.817631839999999
22,2023-10-25 10:28:48,POINT(11.761282 54.193715),1118.469238,2023-10-25 10:28:48,12.3816834,2023-10-25 10:28:48,17.2257881,2023-10-25 10:28:48,163.0,13.519901511889039,4.608987431418352,-1.054692379999999
23,2023-10-25 10:28:50,POINT(11.761236 54.193734),1031.494141,2023-10-25 10:28:50,12.3838015,2023-10-25 10:28:50,17.2257881,2023-10-25 10:28:50,163.0,13.533987341184563,4.66221515808307,-0.184941409999999
24,2023-10-25 10:28:51,POINT(11.76119 54.193743),1017.76123,2023-10-25 10:28:51,12.3843136,2023-10-25 10:28:51,17.2280293,2023-10-25 10:28:51,163.0,13.538075853475709,4.670603865614068,-0.04761229999999955
25,2023-10-25 10:28:53,POINT(11.761144 54.193746),1013.183594,2023-10-25 10:28:53,12.3827772,2023-10-25 10:28:53,17.2272816,2023-10-25 10:28:53,163.0,13.538765356893757,4.673586568184468,-0.0018359399999997095
