,time,location,pressure,temperature_time,temperature,conductivity_time,conductivity,oxygen_time,oxygen,salinity_psu,oxygen_mlL,depth
0,2023-10-25 10:19:49,POINT(11.764352 54.188267),1219.177246,2023-10-25 10:19:49,12.3644466,2023-10-25 10:19:49,17.1996498,2023-10-25 10:19:49,167.0,13.486625960747332,4.661624212499634,-2.06177246
1,2023-10-25 10:19:50,POINT(11.764352 54.188256),1193.237305,2023-10-25 10:19:50,12.3620367,2023-10-25 10:19:50,17.1981564,2023-10-25 10:19:50,166.0,13.490569983663269,4.649903374161612,-1.802373050000001
2,2023-10-25 10:19:52,POINT(11.76435 54.18824),1208.496094,2023-10-25 10:19:52,12.3610144,2023-10-25 10:19:52,17.1996498,2023-10-25 10:19:52,166.0,13.489632917828013,4.640561867409765,-1.9549609400000008
3,2023-10-25 10:19:53,POINT(11.764328 54.188254),1197.814941,2023-10-25 10:19:53,12.360137,2023-10-25 10:19:53,17.1996498,2023-10-25 10:19:53,167.0,13.49174240700339,4.675202864818198,-1.8481494100000009
4,2023-10-25 10:19:54,POINT(11.764302 54.188268),1205.444336,2023-10-25 10:19:54,12.3615274,2023-10-25 10:19:54,17.1981564,2023-10-25 10:19:54,166.0,13.488691294909142,4.642432330798651,-1.9244433600000002
5,2023-10-25 10:19:56,POINT(11.764259 54.188296),1187.133789,2023-10-25 10:19:56,12.3615274,2023-10-25 10:19:56,17.1974106,2023-10-25 10:19:56,166.0,13.491142307713115,4.653726668098076,-1.7413378899999998
6,2023-10-25 10:19:58,POINT(11.764231 54.188314),1132.202148,2023-10-25 10:19:58,12.3659821,2023-10-25 10:19:58,17.2093582,2023-10-25 10:19:58,166.0,13.509074410069344,4.687037055931209,-1.1920214800000009
7,2023-10-25 10:20:00,POINT(11.764228 54.188337),1126.098633,2023-10-25 10:20:00,12.4286985,2023-10-25 10:20:00,17.3198853,2023-10-25 10:20:00,166.0,13.582336400204602,4.682703338547876,-1.1309863300000007
8,2023-10-25 10:20:01,POINT(11.764229 54.188345),1119.995117,2023-10-25 10:20:01,12.4110327,2023-10-25 10:20:01,17.3781357,2023-10-25 10:20:01,166.0,13.639414524245261,4.686533213026333,-1.0699511699999993
9,2023-10-25 10:20:03,POINT(11.764217 54.188368),1124.572754,2023-10-25 10:20:03,12.4234419,2023-10-25 10:20:03,17.3639469,2023-10-25 10:20:03,166.0,13.62209226669621,4.682992323923382,-1.1157275400000004
10,2023-10-25 10:20:04,POINT(11.764212 54.188377),1116.943359,2023-10-25 10:20:04,12.4260702,2023-10-25 10:20:04,17.3833637,2023-10-25 10:20:04,166.0,13.639048176409643,4.687015273927513,-1.039433590000001
11,2023-10-25 10:20:05,POINT(11.764216 54.188386),1123.046875,2023-10-25 10:20:05,12.4189901,2023-10-25 10:20:05,17.4087544,2023-10-25 10:20:05,166.0,13.662221193581964,4.683193444031376,-1.10046875
12,2023-10-25 10:20:07,POINT(11.764223 54.188387),1100.158691,2023-10-25 10:20:07,12.4087706,2023-10-25 10:20:07,17.3109226,2023-10-25 10:20:07,166.0,13.58617439237796,4.700748598331074,-0.8715869100000009
13,2023-10-25 10:20:08,POINT(11.764226 54.188377),1033.02002,2023-10-25 10:20:08,12.376132,2023-10-25 10:20:08,17.2235489,2023-10-25 10:20:08,166.0,13.534525838210415,4.7477847950534935,-0.2002001999999993
14,2023-10-25 10:20:10,POINT(11.764194 54.18836),1025.390625,2023-10-25 10:20:10,12.3721161,2023-10-25 10:20:10,17.2242966,2023-10-25 10:20:10,166.0,13.537894600002971,4.752914768367366,-0.12390625
15,2023-10-25 10:20:11,POINT(11.76418 54.188352),1014.709473,2023-10-25 10:20:11,12.3683205,2023-10-25 10:20:11,17.2213078,2023-10-25 10:20:11,166.0,13.538513254600423,4.76005055438799,-0.017094730000000027
16,2023-10-25 10:20:12,POINT(11.764176 54.188346),1026.916504,2023-10-25 10:20:12,12.3675146,2023-10-25 10:20:12,17.2138405,2023-10-25 10:20:12,167.0,13.530316191414467,4.7812503723506055,-0.13916504000000032
17,2023-10-25 10:20:14,POINT(11.764165 54.188337),1037.597656,2023-10-25 10:20:14,12.3687592,2023-10-25 10:20:14,17.2145882,2023-10-25 10:20:14,167.0,13.52868645691885,4.774362509325973,-0.24597655999999915
18,2023-10-25 10:20:15,POINT(11.764152 54.188337),1100.158691,2023-10-25 10:20:15,12.404973,2023-10-25 10:20:15,17.3445301,2023-10-25 10:20:15,166.0,13.616245103387413,4.70022679155568,-0.8715869100000009
19,2023-10-25 10:20:17,POINT(11.764149 54.188338),1161.193848,2023-10-25 10:20:17,12.3829231,2023-10-25 10:20:17,17.2608891,2023-10-25 10:20:17,166.0,13.542197572389227,4.666341663324449,-1.4819384799999988
20,2023-10-25 10:20:18,POINT(11.764148 54.188334),1213.07373,2023-10-25 10:20:18,12.4517546,2023-10-25 10:20:18,17.4886608,2023-10-25 10:20:18,166.0,13.703374512101995,4.622959648401463,-2.000737300000001
21,2023-10-25 10:20:19,POINT(11.764146 54.188329),1272.583008,2023-10-25 10:20:19,12.4148302,2023-10-25 10:20:19,17.6843224,2023-10-25 10:20:19,165.0,13.873553556417205,4.557305696856166,-2.5958300800000007
22,2023-10-25 10:20:21,POINT(11.764132 54.188325),1330.566406,2023-10-25 10:20:21,13.305254,2023-10-25 10:20:21,19.9120178,2023-10-25 10:20:21,159.0,15.419642602662744,4.239382819897599,-3.175664059999999
