,time,location,pressure,temperature_time,temperature,conductivity_time,conductivity,oxygen_time,oxygen,salinity_psu,oxygen_mlL,depth
0,2023-10-25 10:35:13,POINT(11.759337 54.198993),1234.436035,2023-10-25 10:35:13,12.5168886,2023-10-25 10:35:13,17.4401207,2023-10-25 10:35:13,165.0,13.635178627436877,4.577918597851333,-2.2143603499999993
1,2023-10-25 10:35:14,POINT(11.759348 54.198991),1225.280762,2023-10-25 10:35:14,12.5267324,2023-10-25 10:35:14,17.4587898,2023-10-25 10:35:14,160.0,13.649126764972761,4.443344651292351,-2.122807620000001
2,2023-10-25 10:35:16,POINT(11.759385 54.198977),1229.858398,2023-10-25 10:35:16,12.516964,2023-10-25 10:35:16,17.4348927,2023-10-25 10:35:16,160.0,13.63147465986642,4.442003184063212,-2.1685839800000006
3,2023-10-25 10:35:17,POINT(11.759407 54.198963),1232.910156,2023-10-25 10:35:17,12.5222855,2023-10-25 10:35:17,17.4446011,2023-10-25 10:35:17,160.0,13.63733532950311,4.4395512819470655,-2.199101559999999
4,2023-10-25 10:35:18,POINT(11.759424 54.19895),1229.858398,2023-10-25 10:35:18,12.5288458,2023-10-25 10:35:18,17.4498272,2023-10-25 10:35:18,160.0,13.639971325908517,4.440694864574688,-2.1685839800000006
5,2023-10-25 10:35:20,POINT(11.759462 54.198967),1231.384277,2023-10-25 10:35:20,12.5389042,2023-10-25 10:35:20,17.4707375,2023-10-25 10:35:20,160.0,13.653938995345797,4.438495481533123,-2.183842770000001
6,2023-10-25 10:35:21,POINT(11.759464 54.198965),1229.858398,2023-10-25 10:35:21,12.5130253,2023-10-25 10:35:21,17.4647636,2023-10-25 10:35:21,160.0,13.658310854496184,4.441611723834423,-2.1685839800000006
7,2023-10-25 10:35:22,POINT(11.759467 54.19896),1235.961914,2023-10-25 10:35:22,12.5087948,2023-10-25 10:35:22,17.4416122,2023-10-25 10:35:22,160.0,13.639064266168008,4.438911491429364,-2.2296191399999996
8,2023-10-25 10:35:24,POINT(11.759391 54.198907),1222.229004,2023-10-25 10:35:24,12.4811554,2023-10-25 10:35:24,17.3923245,2023-10-25 10:35:24,160.0,13.609209177619416,4.450387398002264,-2.0922900400000004
9,2023-10-25 10:35:25,POINT(11.759362 54.198881),1228.33252,2023-10-25 10:35:25,12.47824,2023-10-25 10:35:25,17.3542385,2023-10-25 10:35:25,160.0,13.576762040465113,4.447930975725997,-2.1533251999999994
10,2023-10-25 10:35:27,POINT(11.759288 54.198885),1182.556152,2023-10-25 10:35:27,12.4529982,2023-10-25 10:35:27,17.3079376,2023-10-25 10:35:27,160.0,13.55395772896908,4.478134916561044,-1.6955615200000012
11,2023-10-25 10:35:28,POINT(11.759259 54.198897),1069.641113,2023-10-25 10:35:28,12.42731,2023-10-25 10:35:28,17.2608891,2023-10-25 10:35:28,158.0,13.542071381795504,4.4920154051556755,-0.5664111299999991
