,time,location,pressure,temperature_time,temperature,conductivity_time,conductivity,oxygen_time,oxygen,salinity_psu,oxygen_mlL,depth
0,2023-10-09 14:12:12,POINT(10.894482 53.960586),1165.771484,2023-10-09 14:12:12,14.9729452,2023-10-09 14:12:12,20.7125855,2023-10-09 14:12:12,160.0,15.460505564639973,4.219632886169904,-1.527714840000001
1,2023-10-09 14:12:13,POINT(10.894482 53.960586),1167.297363,2023-10-09 14:12:13,14.9745798,2023-10-09 14:12:13,20.705864,2023-10-09 14:12:13,160.0,15.454117663929832,4.218814048395814,-1.542973629999999
2,2023-10-09 14:12:15,POINT(10.894482 53.960586),1170.349121,2023-10-09 14:12:15,15.0320196,2023-10-09 14:12:15,20.8283386,2023-10-09 14:12:15,160.0,15.531094529514778,4.210472139481544,-1.5734912099999996
3,2023-10-09 14:12:16,POINT(10.894482 53.960586),1170.349121,2023-10-09 14:12:16,15.0552559,2023-10-09 14:12:16,20.9060059,2023-10-09 14:12:16,160.0,15.585316536058482,4.207195354957439,-1.5734912099999996
4,2023-10-09 14:12:18,POINT(10.894482 53.960586),1173.400879,2023-10-09 14:12:18,15.0522013,2023-10-09 14:12:18,20.8985367,2023-10-09 14:12:18,160.0,15.579876595828395,4.2058838427314935,-1.6040087900000004
5,2023-10-09 14:12:19,POINT(10.894482 53.960586),1177.978516,2023-10-09 14:12:19,15.0529852,2023-10-09 14:12:19,20.9067535,2023-10-09 14:12:19,160.0,15.58544411684121,4.2031306241918776,-1.649785159999999
6,2023-10-09 14:12:21,POINT(10.894482 53.960586),1162.719727,2023-10-09 14:12:21,15.0522747,2023-10-09 14:12:21,20.8850956,2023-10-09 14:12:21,160.0,15.57081233867064,4.212059869517307,-1.4971972699999991
7,2023-10-09 14:12:22,POINT(10.894482 53.960586),1152.038574,2023-10-09 14:12:22,15.0019522,2023-10-09 14:12:22,20.7454433,2023-10-09 14:12:22,160.0,15.47849469841519,4.224486421716556,-1.3903857399999993
8,2023-10-09 14:12:24,POINT(10.894482 53.960586),1115.41748,2023-10-09 14:12:24,14.9644136,2023-10-09 14:12:24,20.6774845,2023-10-09 14:12:24,160.0,15.444181618432241,4.248967877630515,-1.0241748000000006
9,2023-10-09 14:12:25,POINT(10.894482 53.960586),1034.545898,2023-10-09 14:12:25,14.9494076,2023-10-09 14:12:25,20.6647892,2023-10-09 14:12:25,160.0,15.454173549996023,4.295664919676453,-0.2154589800000008
10,2023-10-09 14:12:27,POINT(10.894482 53.960586),1026.916504,2023-10-09 14:12:27,14.9477015,2023-10-09 14:12:27,20.6640434,2023-10-09 14:12:27,160.0,15.45560356812025,4.300108174476986,-0.13916504000000032
11,2023-10-09 14:12:28,POINT(10.894482 53.960586),1060.48584,2023-10-09 14:12:28,14.9510422,2023-10-09 14:12:28,20.6655369,2023-10-09 14:12:28,160.0,15.449476401318922,4.280931865362935,-0.4748584000000005
12,2023-10-09 14:12:30,POINT(10.894482 53.960586),1103.210449,2023-10-09 14:12:30,14.9479847,2023-10-09 14:12:30,20.6647892,2023-10-09 14:12:30,160.0,15.442378110595593,4.257230561519155,-0.9021044899999993
